date,equity,daily_pnl,drawdown,source
2025-11-16,404919.1258,582256.3934,0.0,cashflow_activity
2025-11-17,644928.856,240009.7303,0.0,cashflow_activity
2025-11-18,212482.9806,-432445.8755,-432445.8755,cashflow_activity
2025-11-19,364291.5906,151808.61,-280637.2654,cashflow_activity
2025-11-20,404520.0917,40228.5011,-240408.7643,cashflow_activity
2025-11-21,947115.3278,542595.2361,0.0,cashflow_activity
2025-11-22,1550132.3247,603016.9968,0.0,cashflow_activity
2025-11-23,566235.0693,-983897.2554,-983897.2554,cashflow_activity
2025-11-24,1669992.1112,1103757.042,0.0,cashflow_activity
2025-11-25,1372833.7524,-297158.3589,-297158.3589,cashflow_activity
2025-11-26,2304183.8839,931350.1316,0.0,cashflow_activity
2025-11-27,2087254.7911,-216929.0928,-216929.0928,cashflow_activity
2025-11-28,2140103.6695,52848.8784,-164080.2144,cashflow_activity
2025-11-29,2391811.4987,251707.8292,0.0,cashflow_activity
2025-11-30,1949032.5152,-442778.9836,-442778.9836,cashflow_activity
2025-12-01,2448240.0338,499207.5186,0.0,cashflow_activity
2025-12-02,2992332.259,544092.2252,0.0,cashflow_activity
2025-12-03,2768375.701,-223956.558,-223956.558,cashflow_activity
2025-12-04,2757963.2054,-10412.4956,-234369.0536,cashflow_activity
2025-12-05,2755078.3194,-2884.886,-237253.9396,cashflow_activity
2025-12-06,2858928.9442,103850.6248,-133403.3148,cashflow_activity
2025-12-07,2208839.0047,-650089.9395,-783493.2543,cashflow_activity
2025-12-08,2883257.2361,674418.2314,-109075.0229,cashflow_activity
2025-12-09,2780539.5204,-102717.7157,-211792.7386,cashflow_activity
2025-12-10,3158167.0049,377627.4845,0.0,cashflow_activity
2025-12-11,2856878.1805,-301288.8244,-301288.8244,cashflow_activity
2025-12-12,3419992.9296,563114.7491,0.0,cashflow_activity
2025-12-13,3572646.6007,152653.6712,0.0,cashflow_activity
2025-12-14,2104745.5306,-1467901.0702,-1467901.0702,cashflow_activity
2025-12-15,3446782.8217,1342037.2911,-125863.7791,cashflow_activity
2025-12-16,3087598.8302,-359183.9915,-485047.7705,cashflow_activity
2025-12-17,3771531.8562,683933.0259,0.0,cashflow_activity
2025-12-18,3345811.5841,-425720.2721,-425720.2721,cashflow_activity
2025-12-19,3527680.056,181868.472,-243851.8001,cashflow_activity
2025-12-20,2912344.1351,-615335.9209,-859187.721,cashflow_activity
2025-12-21,2815601.1407,-96742.9944,-955930.7154,cashflow_activity
2025-12-22,2897797.982,82196.8412,-873733.8742,cashflow_activity
2025-12-23,2967540.3687,69742.3867,-803991.4875,cashflow_activity
2025-12-24,3638197.9253,670657.5566,-133333.9309,cashflow_activity
2025-12-25,3512802.9208,-125395.0045,-258728.9353,cashflow_activity
2025-12-26,2440709.8212,-1072093.0996,-1330822.0349,cashflow_activity
2025-12-27,2570849.2446,130139.4234,-1200682.6115,cashflow_activity
2025-12-28,2068847.9088,-502001.3358,-1702683.9473,cashflow_activity
2025-12-29,2201949.2029,133101.2941,-1569582.6533,cashflow_activity
2025-12-30,3010390.5279,808441.3249,-761141.3283,cashflow_activity
2025-12-31,2323983.3033,-686407.2245,-1447548.5528,cashflow_activity
2026-01-01,3931856.1115,1607872.8081,0.0,cashflow_activity
2026-01-02,3670333.7963,-261522.3152,-261522.3152,cashflow_activity
2026-01-03,3494848.0632,-175485.7331,-437008.0483,cashflow_activity
2026-01-04,4086475.5324,591627.4693,0.0,cashflow_activity
2026-01-05,4475290.6237,388815.0913,0.0,cashflow_activity
2026-01-06,5279711.3738,804420.7501,0.0,cashflow_activity
2026-01-07,5429564.6377,149853.264,0.0,cashflow_activity
2026-01-08,6043748.7995,614184.1618,0.0,cashflow_activity
2026-01-09,5632458.5706,-411290.2289,-411290.2289,cashflow_activity
2026-01-10,6106586.0167,474127.4461,0.0,cashflow_activity
2026-01-11,6444477.384,337891.3673,0.0,cashflow_activity
2026-01-12,7602507.2917,1158029.9077,0.0,cashflow_activity
2026-01-13,7972865.583,370358.2913,0.0,cashflow_activity
2026-01-14,6975116.0231,-997749.5598,-997749.5598,cashflow_activity
2026-01-15,7918231.1219,943115.0988,-54634.461,cashflow_activity
2026-01-16,7126939.2991,-791291.8228,-845926.2838,cashflow_activity
2026-01-17,7693772.7083,566833.4092,-279092.8747,cashflow_activity
2026-01-18,7646158.4964,-47614.2119,-326707.0866,cashflow_activity
2026-01-19,8309401.3368,663242.8403,0.0,cashflow_activity
2026-01-20,8623412.0719,314010.7352,0.0,cashflow_activity
2026-01-21,10309572.9937,1686160.9218,0.0,cashflow_activity
2026-01-22,11175631.5444,866058.5507,0.0,cashflow_activity
2026-01-23,12277551.5907,1101920.0463,0.0,cashflow_activity
2026-01-24,12118235.1565,-159316.4342,-159316.4342,cashflow_activity
2026-01-25,12293589.8768,175354.7203,0.0,cashflow_activity
2026-01-26,12503514.4271,209924.5504,0.0,cashflow_activity
2026-01-27,11500337.6584,-1003176.7687,-1003176.7687,cashflow_activity
