date,equity,daily_pnl,drawdown,source
2026-06-02,496701.2945,4225.2098,0.0,closed_positions
2026-06-03,398710.4078,-97990.8867,-97990.8867,closed_positions
2026-06-04,423671.3864,24960.9786,-73029.9081,closed_positions
2026-06-05,517704.8354,94033.449,0.0,closed_positions
2026-06-06,744144.6246,226439.7892,0.0,closed_positions
2026-06-07,824213.0683,80068.4437,0.0,closed_positions
2026-06-08,818790.6141,-5422.4542,-5422.4542,closed_positions
2026-06-09,989305.7889,170515.1748,0.0,closed_positions
2026-06-10,964051.7963,-25253.9926,-25253.9926,closed_positions
2026-06-11,966219.4052,2167.6089,-23086.3837,closed_positions
2026-06-12,939129.1304,-27090.2748,-50176.6585,closed_positions
2026-06-13,966366.3961,27237.2657,-22939.3928,closed_positions
2026-06-14,1019697.5917,53331.1956,0.0,closed_positions
2026-06-15,998600.7751,-21096.8166,-21096.8166,closed_positions
2026-06-16,988965.6184,-9635.1567,-30731.9733,closed_positions
2026-06-17,1051566.0552,62600.4368,0.0,closed_positions
2026-06-18,1084628.5547,33062.4995,0.0,closed_positions
2026-06-19,1089443.2656,4814.7109,0.0,closed_positions
2026-06-20,920679.7785,-168763.4871,-168763.4871,closed_positions
2026-06-21,886410.0342,-34269.7443,-203033.2314,closed_positions
2026-06-22,912679.2332,26269.199,-176764.0324,closed_positions
2026-06-23,871596.2186,-41083.0146,-217847.047,closed_positions
2026-06-24,918180.4658,46584.2472,-171262.7998,closed_positions
2026-06-25,937645.2213,19464.7555,-151798.0443,closed_positions
2026-06-26,907103.119,-30542.1023,-182340.1466,closed_positions
2026-06-27,842839.265,-64263.854,-246604.0006,closed_positions
2026-06-28,947520.339,104681.074,-141922.9266,closed_positions
2026-06-29,919641.3831,-27878.9559,-169801.8825,closed_positions
2026-06-30,944829.5339,25188.1508,-144613.7317,closed_positions
2026-07-01,916378.6995,-28450.8344,-173064.5661,closed_positions
2026-07-02,954313.4336,37934.7341,-135129.832,closed_positions
2026-07-03,1016871.734,62558.3004,-72571.5316,closed_positions
2026-07-04,1168202.4951,151330.7611,0.0,closed_positions
2026-07-05,1098600.7794,-69601.7157,-69601.7157,closed_positions
2026-07-06,1035632.094,-62968.6854,-132570.4011,closed_positions
2026-07-07,1015244.8147,-20387.2793,-152957.6804,closed_positions
2026-07-08,1063702.9917,48458.177,-104499.5034,closed_positions
2026-07-09,1112473.3688,48770.3771,-55729.1263,closed_positions
2026-07-10,1132607.0266,20133.6578,-35595.4685,closed_positions
2026-07-11,1201130.0996,68523.073,0.0,closed_positions
2026-07-12,1253370.8514,52240.7518,0.0,closed_positions
2026-07-13,1312614.733,59243.8816,0.0,closed_positions
2026-07-14,1282340.5653,-30274.1677,-30274.1677,closed_positions
2026-07-15,1273004.5158,-9336.0495,-39610.2172,closed_positions
2026-07-16,1313367.7624,40363.2466,0.0,closed_positions
2026-07-17,1282430.9025,-30936.8599,-30936.8599,closed_positions
2026-07-18,1408276.129,125845.2265,0.0,closed_positions
2026-07-19,1454193.706,45917.577,0.0,closed_positions
2026-07-20,1457320.4634,3126.7574,0.0,closed_positions
2026-07-21,1396860.7622,-60459.7012,-60459.7012,closed_positions
2026-07-22,1399339.1894,2478.4272,-57981.274,closed_positions
2026-07-23,1485379.7781,86040.5887,0.0,closed_positions
2026-07-24,1406530.6222,-78849.1559,-78849.1559,closed_positions
2026-07-25,1342646.4542,-63884.168,-142733.3239,closed_positions
2026-07-26,1493178.1273,150531.6731,0.0,closed_positions
2026-07-27,1510377.4989,17199.3716,0.0,closed_positions
2026-07-28,1410259.1732,-100118.3257,-100118.3257,closed_positions
2026-07-29,1453728.5595,43469.3863,-56648.9394,closed_positions
2026-07-30,1458430.8984,4702.3389,-51946.6005,closed_positions
2026-07-31,1572161.8612,113730.9628,0.0,closed_positions
2026-08-01,1607025.2962,34863.435,0.0,closed_positions
2026-08-02,1688627.8296,81602.5334,0.0,closed_positions
2026-08-03,1660976.003,-27651.8266,-27651.8266,closed_positions
2026-08-04,1680785.6386,19809.6356,-7842.191,closed_positions
2026-08-05,1885819.4773,205033.8387,0.0,closed_positions
2026-08-06,1907921.4551,22101.9778,0.0,closed_positions
2026-08-07,2031260.2769,123338.8218,0.0,closed_positions
2026-08-08,2017702.9849,-13557.292,-13557.292,closed_positions
2026-08-09,1953140.6611,-64562.3238,-78119.6158,closed_positions
2026-08-10,1996184.8009,43044.1398,-35075.476,closed_positions
2026-08-11,1998724.8721,2540.0712,-32535.4048,closed_positions
2026-08-12,2009492.8786,10768.0065,-21767.3983,closed_positions
2026-08-13,2043411.7553,33918.8767,0.0,closed_positions
2026-08-14,1942541.568,-100870.1873,-100870.1873,closed_positions
2026-08-15,1882649.2957,-59892.2723,-160762.4596,closed_positions
2026-08-16,2014067.9866,131418.6909,-29343.7687,closed_positions
2026-08-17,2006521.3215,-7546.6651,-36890.4338,closed_positions
2026-08-18,2119664.0405,113142.719,0.0,closed_positions
2026-08-19,2236958.8505,117294.81,0.0,closed_positions
2026-08-20,2161202.7324,-75756.1181,-75756.1181,closed_positions
2026-08-21,2057206.6916,-103996.0408,-179752.1589,closed_positions
2026-08-22,2124841.1522,67634.4606,-112117.6983,closed_positions
2026-08-23,2256456.2634,131615.1112,0.0,closed_positions
2026-08-24,2270729.9758,14273.7124,0.0,closed_positions
2026-08-25,2231236.7279,-39493.2479,-39493.2479,closed_positions
