date,equity,daily_pnl,drawdown,source
2026-04-30,26597.8325,337.2221,0.0,closed_positions
2026-05-01,26837.932,240.0995,0.0,closed_positions
2026-05-02,28804.1242,1966.1922,0.0,closed_positions
2026-05-03,29294.0062,489.882,0.0,closed_positions
2026-05-04,29885.6407,591.6345,0.0,closed_positions
2026-05-05,30175.876,290.2353,0.0,closed_positions
2026-05-06,30301.7721,125.8961,0.0,closed_positions
2026-05-07,30212.8453,-88.9268,-88.9268,closed_positions
2026-05-08,30283.7199,70.8746,-18.0522,closed_positions
2026-05-09,30529.15,245.4301,0.0,closed_positions
2026-05-10,31092.2031,563.0531,0.0,closed_positions
2026-05-11,31264.1682,171.9651,0.0,closed_positions
2026-05-12,31394.9278,130.7596,0.0,closed_positions
2026-05-13,31826.9695,432.0417,0.0,closed_positions
2026-05-14,31935.7668,108.7973,0.0,closed_positions
2026-05-15,32064.46,128.6932,0.0,closed_positions
2026-05-16,32419.0076,354.5476,0.0,closed_positions
2026-05-17,34720.0838,2301.0762,0.0,closed_positions
2026-05-18,35269.1557,549.0719,0.0,closed_positions
2026-05-19,35537.3119,268.1562,0.0,closed_positions
2026-05-20,35769.1797,231.8678,0.0,closed_positions
2026-05-21,36018.1569,248.9772,0.0,closed_positions
2026-05-22,36432.7511,414.5942,0.0,closed_positions
2026-05-23,37444.2263,1011.4752,0.0,closed_positions
2026-05-24,38216.579,772.3527,0.0,closed_positions
2026-05-25,38712.4526,495.8736,0.0,closed_positions
2026-05-26,38704.9246,-7.528,-7.528,closed_positions
2026-05-27,38758.4703,53.5457,0.0,closed_positions
2026-05-28,38875.8221,117.3518,0.0,closed_positions
2026-05-29,39141.3188,265.4967,0.0,closed_positions
2026-05-30,39551.5724,410.2536,0.0,closed_positions
2026-05-31,39761.206,209.6336,0.0,closed_positions
2026-06-01,40325.2966,564.0906,0.0,closed_positions
2026-06-02,40768.9073,443.6107,0.0,closed_positions
2026-06-03,40799.1534,30.2461,0.0,closed_positions
2026-06-04,41232.5387,433.3853,0.0,closed_positions
2026-06-05,41442.1391,209.6004,0.0,closed_positions
2026-06-06,41717.2192,275.0801,0.0,closed_positions
2026-06-07,41854.9751,137.7559,0.0,closed_positions
2026-06-08,42158.7674,303.7923,0.0,closed_positions
2026-06-09,43229.3828,1070.6154,0.0,closed_positions
2026-06-10,43662.9445,433.5617,0.0,closed_positions
2026-06-11,43929.9613,267.0168,0.0,closed_positions
2026-06-12,44272.5095,342.5482,0.0,closed_positions
2026-06-13,44723.0341,450.5246,0.0,closed_positions
2026-06-14,45769.2916,1046.2575,0.0,closed_positions
2026-06-15,46409.5741,640.2825,0.0,closed_positions
2026-06-16,47014.6444,605.0703,0.0,closed_positions
2026-06-17,47972.8981,958.2537,0.0,closed_positions
2026-06-18,47795.0148,-177.8833,-177.8833,closed_positions
2026-06-19,47746.7925,-48.2223,-226.1056,closed_positions
2026-06-20,47944.1734,197.3809,-28.7247,closed_positions
2026-06-21,47957.6402,13.4668,-15.2579,closed_positions
2026-06-22,48407.6834,450.0432,0.0,closed_positions
2026-06-23,48413.2751,5.5917,0.0,closed_positions
2026-06-24,48823.0326,409.7575,0.0,closed_positions
2026-06-26,49031.1093,208.0767,0.0,closed_positions
2026-06-27,48564.106,-467.0033,-467.0033,closed_positions
2026-06-28,49183.0952,618.9892,0.0,closed_positions
2026-06-29,49252.7225,69.6273,0.0,closed_positions
2026-06-30,49253.6392,0.9167,0.0,closed_positions
2026-07-01,49256.7402,3.101,0.0,closed_positions
2026-07-03,49248.7468,-7.9934,-7.9934,closed_positions
2026-07-04,49336.7242,87.9774,0.0,closed_positions
2026-07-05,49357.6549,20.9307,0.0,closed_positions
2026-07-06,49377.2287,19.5738,0.0,closed_positions
