date,equity,daily_pnl,drawdown,source
2021-05-30,30.6207,30.6207,0.0,cashflow_activity
2021-06-16,555.9249,525.3042,0.0,cashflow_activity
2021-06-18,928.7063,372.7813,0.0,cashflow_activity
2021-06-21,951.5665,22.8602,0.0,cashflow_activity
2021-07-01,1711.0655,759.499,0.0,cashflow_activity
2021-07-03,2049.7797,338.7142,0.0,cashflow_activity
2021-07-13,2049.7797,0.0,0.0,cashflow_activity
2021-07-23,3262.7532,1212.9736,0.0,cashflow_activity
2021-08-02,4094.0567,831.3035,0.0,cashflow_activity
2021-08-20,4458.8325,364.7758,0.0,cashflow_activity
2021-09-22,4588.5062,129.6736,0.0,cashflow_activity
2021-10-01,5936.6157,1348.1095,0.0,cashflow_activity
2021-10-08,6141.4476,204.8319,0.0,cashflow_activity
2021-10-12,7259.1699,1117.7223,0.0,cashflow_activity
2021-10-15,8266.0446,1006.8748,0.0,cashflow_activity
2021-10-16,8400.5771,134.5325,0.0,cashflow_activity
2021-10-20,8413.2621,12.685,0.0,cashflow_activity
2021-11-01,10245.5173,1832.2553,0.0,cashflow_activity
2021-11-03,13173.6316,2928.1143,0.0,cashflow_activity
2021-11-05,16371.1883,3197.5567,0.0,cashflow_activity
2021-11-07,16721.1883,350.0,0.0,cashflow_activity
2021-11-08,17613.782,892.5937,0.0,cashflow_activity
2021-11-09,20361.0349,2747.2529,0.0,cashflow_activity
2021-11-10,22082.2378,1721.2029,0.0,cashflow_activity
2021-11-11,23626.1934,1543.9557,0.0,cashflow_activity
2021-11-12,23710.3414,84.1479,0.0,cashflow_activity
2021-11-13,27197.5314,3487.19,0.0,cashflow_activity
2021-11-14,27407.5314,210.0,0.0,cashflow_activity
2021-11-15,29007.9411,1600.4097,0.0,cashflow_activity
2021-11-16,39259.3813,10251.4403,0.0,cashflow_activity
2021-11-17,39557.3509,297.9696,0.0,cashflow_activity
2021-11-18,47687.3609,8130.01,0.0,cashflow_activity
2021-11-19,51200.1911,3512.8301,0.0,cashflow_activity
2021-11-20,55110.9124,3910.7214,0.0,cashflow_activity
2021-11-21,57013.2527,1902.3403,0.0,cashflow_activity
2021-11-22,64959.1498,7945.897,0.0,cashflow_activity
2021-11-23,68164.5626,3205.4129,0.0,cashflow_activity
2021-11-24,76809.6338,8645.0711,0.0,cashflow_activity
2021-11-25,81067.8111,4258.1774,0.0,cashflow_activity
2021-11-26,89363.5148,8295.7036,0.0,cashflow_activity
2021-11-27,104310.5175,14947.0027,0.0,cashflow_activity
2021-11-28,105263.3292,952.8117,0.0,cashflow_activity
2021-11-29,107467.0394,2203.7102,0.0,cashflow_activity
2021-11-30,109678.0079,2210.9685,0.0,cashflow_activity
2021-12-01,116258.2436,6580.2357,0.0,cashflow_activity
2021-12-02,121424.2337,5165.9902,0.0,cashflow_activity
2021-12-03,126759.596,5335.3623,0.0,cashflow_activity
2021-12-04,139021.6936,12262.0975,0.0,cashflow_activity
2021-12-06,139517.6015,495.908,0.0,cashflow_activity
2021-12-07,147557.0182,8039.4167,0.0,cashflow_activity
2021-12-08,163319.3562,15762.3381,0.0,cashflow_activity
2021-12-09,164688.0831,1368.7269,0.0,cashflow_activity
