date,equity,daily_pnl,drawdown,source
2022-05-27,-1681.3533,142.7375,-2276.8119,closed_positions
2022-05-28,-2500.3445,-818.9912,-3095.8031,closed_positions
2022-05-30,-2284.3479,215.9966,-2879.8065,closed_positions
2022-05-31,-2222.8962,61.4517,-2818.3548,closed_positions
2022-06-01,-2037.6807,185.2155,-2633.1393,closed_positions
2022-06-02,-2000.3925,37.2882,-2595.8511,closed_positions
2022-06-03,-1851.7981,148.5944,-2447.2567,closed_positions
2022-06-04,-2569.5359,-717.7378,-3164.9945,closed_positions
2022-06-05,-2569.5359,0.0,-3164.9945,closed_positions
2022-06-06,-2745.5527,-176.0168,-3341.0113,closed_positions
2022-06-08,-2607.8019,137.7508,-3203.2605,closed_positions
2022-06-09,-2613.2546,-5.4527,-3208.7132,closed_positions
2022-06-10,-2398.4412,214.8134,-2993.8998,closed_positions
2022-06-11,-2980.3532,-581.912,-3575.8118,closed_positions
2022-06-12,-2980.3313,0.0219,-3575.7899,closed_positions
2022-06-14,-2985.0305,-4.6992,-3580.4891,closed_positions
2022-06-16,-2933.1934,51.8371,-3528.652,closed_positions
2022-06-17,-103.9826,2829.2108,-699.4412,closed_positions
2022-06-18,-249.4557,-145.4731,-844.9143,closed_positions
2022-06-22,-262.9524,-13.4967,-858.411,closed_positions
2022-06-25,-243.896,19.0564,-839.3546,closed_positions
2022-07-01,-208.437,35.459,-803.8956,closed_positions
2022-07-02,-186.1853,22.2517,-781.6439,closed_positions
2022-07-03,-357.9366,-171.7513,-953.3952,closed_positions
2022-07-05,482.0245,839.9611,-113.4341,closed_positions
2022-07-06,529.4172,47.3927,-66.0414,closed_positions
2022-07-08,667.5709,138.1537,0.0,closed_positions
2022-07-10,1744.8311,1077.2602,0.0,closed_positions
2022-07-12,1897.8469,153.0158,0.0,closed_positions
2022-07-13,2957.9591,1060.1122,0.0,closed_positions
2022-07-14,2754.4234,-203.5357,-203.5357,closed_positions
2022-07-15,2770.0078,15.5844,-187.9513,closed_positions
2022-07-19,2798.9753,28.9675,-158.9838,closed_positions
2022-07-22,2617.4818,-181.4935,-340.4773,closed_positions
2022-07-23,2919.502,302.0202,-38.4571,closed_positions
2022-07-25,2952.1876,32.6856,-5.7715,closed_positions
2022-07-26,2822.6837,-129.5039,-135.2754,closed_positions
2022-07-27,2723.6432,-99.0405,-234.3159,closed_positions
2022-07-28,2287.4005,-436.2427,-670.5586,closed_positions
2022-07-29,2375.8005,88.4,-582.1586,closed_positions
2022-07-31,2341.3237,-34.4768,-616.6354,closed_positions
2022-08-01,2374.8897,33.566,-583.0694,closed_positions
2022-08-02,2028.122,-346.7677,-929.8371,closed_positions
2022-08-03,2189.6306,161.5086,-768.3285,closed_positions
2022-08-04,1999.3056,-190.325,-958.6535,closed_positions
2022-08-05,2025.7519,26.4463,-932.2072,closed_positions
2022-08-09,2153.8724,128.1205,-804.0867,closed_positions
2022-08-10,1833.0319,-320.8405,-1124.9272,closed_positions
2022-08-11,1790.0319,-43.0,-1167.9272,closed_positions
2022-08-15,2140.0319,350.0,-817.9272,closed_positions
2022-08-16,1931.6895,-208.3424,-1026.2696,closed_positions
2022-08-17,2031.6895,100.0,-926.2696,closed_positions
2022-08-18,1921.5888,-110.1007,-1036.3703,closed_positions
2022-08-20,1389.7891,-531.7997,-1568.17,closed_positions
2022-08-23,606.7685,-783.0206,-2351.1906,closed_positions
2022-08-30,687.1457,80.3772,-2270.8134,closed_positions
2022-08-31,656.3642,-30.7815,-2301.5949,closed_positions
2022-09-01,672.1578,15.7936,-2285.8013,closed_positions
2022-09-02,672.1836,0.0258,-2285.7755,closed_positions
2022-09-05,665.6536,-6.53,-2292.3055,closed_positions
2022-09-09,737.5605,71.9069,-2220.3986,closed_positions
2022-09-13,1021.9345,284.374,-1936.0246,closed_positions
2022-09-15,1261.3479,239.4134,-1696.6112,closed_positions
2022-09-16,1526.9934,265.6455,-1430.9657,closed_positions
2022-09-17,1527.0202,0.0268,-1430.9389,closed_positions
2022-09-18,248.519,-1278.5012,-2709.4401,closed_positions
2022-09-20,324.1811,75.6621,-2633.778,closed_positions
2022-09-21,324.1905,0.0094,-2633.7686,closed_positions
2022-09-22,-303.8844,-628.0749,-3261.8435,closed_positions
2022-09-23,-1522.2624,-1218.378,-4480.2215,closed_positions
2022-09-24,-1277.6805,244.5819,-4235.6396,closed_positions
2022-09-27,-1225.2948,52.3857,-4183.2539,closed_positions
2022-09-29,-1335.4905,-110.1957,-4293.4496,closed_positions
2022-09-30,-1269.0328,66.4577,-4226.9919,closed_positions
2022-10-02,-1268.9244,0.1084,-4226.8835,closed_positions
2022-10-03,-1240.1761,28.7483,-4198.1352,closed_positions
2022-10-04,-1330.2486,-90.0725,-4288.2077,closed_positions
2022-10-07,-1333.033,-2.7844,-4290.9921,closed_positions
2022-10-12,-1419.206,-86.173,-4377.1651,closed_positions
2022-10-14,-1456.7377,-37.5317,-4414.6968,closed_positions
2022-10-15,-1456.7214,0.0163,-4414.6805,closed_positions
2022-10-18,-1410.3752,46.3462,-4368.3343,closed_positions
2022-10-19,-1363.9512,46.424,-4321.9103,closed_positions
2022-10-22,-1302.5237,61.4275,-4260.4828,closed_positions
2022-10-23,-1225.8922,76.6315,-4183.8513,closed_positions
2022-10-24,-1223.665,2.2272,-4181.6241,closed_positions
2022-10-25,-1223.6419,0.0231,-4181.601,closed_positions
2022-10-27,-282.2973,941.3446,-3240.2564,closed_positions
2022-10-30,-282.2973,0.0,-3240.2564,closed_positions
2022-11-01,-282.2758,0.0215,-3240.2349,closed_positions
2022-11-02,-282.2624,0.0134,-3240.2215,closed_positions
2022-11-03,-282.2427,0.0197,-3240.2018,closed_positions
2022-11-04,-214.7101,67.5326,-3172.6692,closed_positions
2022-11-06,-1383.7179,-1169.0078,-4341.677,closed_positions
2022-11-08,-1383.7179,0.0,-4341.677,closed_positions
2022-11-09,-1543.5242,-159.8063,-4501.4833,closed_positions
2022-11-10,-1606.9007,-63.3765,-4564.8598,closed_positions
2022-11-12,-1578.4877,28.413,-4536.4468,closed_positions
2022-11-13,-1270.9797,307.508,-4228.9388,closed_positions
2022-11-15,-1361.3352,-90.3555,-4319.2943,closed_positions
2022-11-16,-4367.4934,-3006.1582,-7325.4525,closed_positions
2022-11-17,-4387.6667,-20.1733,-7345.6258,closed_positions
2022-11-27,-4392.2067,-4.54,-7350.1658,closed_positions
2022-11-29,-4383.9728,8.2339,-7341.9319,closed_positions
2022-11-30,-4693.9843,-310.0115,-7651.9434,closed_positions
2022-12-01,-5276.625,-582.6407,-8234.5841,closed_positions
2022-12-02,-5276.5867,0.0383,-8234.5458,closed_positions
2022-12-03,-5290.6651,-14.0784,-8248.6242,closed_positions
2022-12-04,-5260.2404,30.4247,-8218.1995,closed_positions
2022-12-05,-5309.1616,-48.9212,-8267.1207,closed_positions
2022-12-06,-5156.3,152.8616,-8114.2591,closed_positions
2022-12-08,-5182.6822,-26.3822,-8140.6413,closed_positions
2022-12-10,-5319.4053,-136.7231,-8277.3644,closed_positions
2022-12-13,-5049.612,269.7933,-8007.5711,closed_positions
2022-12-14,-5032.6953,16.9167,-7990.6544,closed_positions
2022-12-15,-5194.8368,-162.1415,-8152.7959,closed_positions
2022-12-18,-5124.9668,69.87,-8082.9259,closed_positions
2022-12-19,-5124.9653,0.0015,-8082.9244,closed_positions
2022-12-20,-5168.5734,-43.6081,-8126.5325,closed_positions
2022-12-21,-5395.1379,-226.5645,-8353.097,closed_positions
2022-12-30,-4160.9237,1234.2142,-7118.8828,closed_positions
2023-01-02,-1814.8728,2346.0509,-4772.8319,closed_positions
2023-01-03,-2027.101,-212.2282,-4985.0601,closed_positions
2023-01-08,-2027.0933,0.0077,-4985.0524,closed_positions
2023-01-31,-3704.0464,-1676.9531,-6662.0055,closed_positions
2023-02-01,-3261.5687,442.4777,-6219.5278,closed_positions
2023-02-02,-2946.072,315.4967,-5904.0311,closed_positions
2023-02-08,-2969.8346,-23.7626,-5927.7937,closed_positions
2023-02-09,-3129.8346,-160.0,-6087.7937,closed_positions
2023-02-10,-2101.8243,1028.0103,-5059.7834,closed_positions
2023-02-13,-2432.4929,-330.6686,-5390.452,closed_positions
2023-02-14,-2773.5373,-341.0444,-5731.4964,closed_positions
2023-02-15,-2604.0367,169.5006,-5561.9958,closed_positions
2023-02-16,-2603.1966,0.8401,-5561.1557,closed_positions
2023-02-18,-2611.7968,-8.6002,-5569.7559,closed_positions
2023-02-19,-2561.7969,49.9999,-5519.756,closed_positions
2023-02-22,-2079.4863,482.3106,-5037.4454,closed_positions
2023-02-24,-2063.9963,15.49,-5021.9554,closed_positions
2023-02-25,-2013.1958,50.8005,-4971.1549,closed_positions
2023-02-28,-2096.8802,-83.6844,-5054.8393,closed_positions
2023-03-02,-2022.3069,74.5733,-4980.266,closed_positions
2023-03-03,-897.0116,1125.2953,-3854.9707,closed_positions
2023-03-04,-846.5314,50.4802,-3804.4905,closed_positions
2023-03-05,-1070.8759,-224.3445,-4028.835,closed_positions
2023-03-07,810.4442,1881.3201,-2147.5149,closed_positions
2023-03-08,910.4441,99.9999,-2047.515,closed_positions
2023-03-10,909.4453,-0.9988,-2048.5138,closed_positions
2023-03-11,1075.2453,165.8,-1882.7138,closed_positions
2023-03-12,4883.608,3808.3627,0.0,closed_positions
2023-03-13,4968.543,84.935,0.0,closed_positions
2023-03-14,4512.469,-456.074,-456.074,closed_positions
2023-03-15,4349.8626,-162.6064,-618.6804,closed_positions
2023-03-17,4799.8626,450.0,-168.6804,closed_positions
2023-03-18,5355.9404,556.0778,0.0,closed_positions
2023-03-22,6648.1763,1292.2359,0.0,closed_positions
2023-03-23,7170.5475,522.3712,0.0,closed_positions
2023-03-24,7262.5492,92.0017,0.0,closed_positions
2023-03-27,7152.5492,-110.0,-110.0,closed_positions
2023-03-28,7187.2492,34.7,-75.3,closed_positions
2023-03-29,13874.9564,6687.7072,0.0,closed_positions
2023-03-30,-6989.3502,-20864.3066,-20864.3066,closed_positions
2023-03-31,-6770.2863,219.0639,-20645.2427,closed_positions
2023-04-01,-2808.5131,3961.7732,-16683.4695,closed_positions
2023-04-02,-3066.0521,-257.539,-16941.0085,closed_positions
2023-04-03,-6728.9994,-3662.9473,-20603.9558,closed_positions
2023-04-04,-6547.5595,181.4399,-20422.5159,closed_positions
2023-04-06,-6663.3093,-115.7498,-20538.2657,closed_positions
2023-04-07,-5553.1093,1110.2,-19428.0657,closed_positions
2023-04-08,-3322.7133,2230.396,-17197.6697,closed_positions
2023-04-11,-2634.3849,688.3284,-16509.3413,closed_positions
2023-04-12,-2283.5724,350.8125,-16158.5288,closed_positions
2023-04-13,-3992.8026,-1709.2302,-17867.759,closed_positions
2023-04-14,-3991.2227,1.5799,-17866.1791,closed_positions
2023-04-22,-1947.1763,2044.0464,-15822.1327,closed_positions
2023-04-26,-1908.352,38.8243,-15783.3084,closed_positions
2023-04-27,-1980.2858,-71.9338,-15855.2422,closed_positions
2023-04-28,-1973.2858,7.0,-15848.2422,closed_positions
2023-05-01,-3118.0676,-1144.7818,-16993.024,closed_positions
2023-05-02,-4282.0676,-1164.0,-18157.024,closed_positions
2023-05-03,-2958.9474,1323.1202,-16833.9038,closed_positions
2023-05-05,-3704.8779,-745.9305,-17579.8343,closed_positions
2023-05-09,-3598.878,105.9999,-17473.8344,closed_positions
2023-05-10,-3611.4773,-12.5993,-17486.4337,closed_positions
2023-05-11,-4259.9473,-648.47,-18134.9037,closed_positions
2023-05-12,378.0412,4637.9885,-13496.9152,closed_positions
2023-05-14,-1605.2389,-1983.2801,-15480.1953,closed_positions
2023-05-15,-1195.0014,410.2375,-15069.9578,closed_positions
2023-05-16,-1555.0013,-359.9999,-15429.9577,closed_positions
2023-05-19,-1354.0707,200.9306,-15229.0271,closed_positions
2023-05-20,-1763.0002,-408.9295,-15637.9566,closed_positions
2023-05-22,966.5072,2729.5074,-12908.4492,closed_positions
2023-05-23,1087.2574,120.7502,-12787.699,closed_positions
2023-05-26,4053.3393,2966.0819,-9821.6171,closed_positions
2023-05-28,1382.7088,-2670.6305,-12492.2476,closed_positions
2023-05-29,4011.365,2628.6562,-9863.5914,closed_positions
2023-05-30,4692.2742,680.9092,-9182.6822,closed_positions
2023-05-31,3923.1105,-769.1637,-9951.8459,closed_positions
2023-06-01,4239.6929,316.5824,-9635.2635,closed_positions
2023-06-02,4282.9869,43.294,-9591.9695,closed_positions
2023-06-06,4488.1793,205.1924,-9386.7771,closed_positions
2023-06-09,4481.3645,-6.8148,-9393.5919,closed_positions
2023-06-10,5917.8748,1436.5103,-7957.0816,closed_positions
2023-06-11,6056.765,138.8902,-7818.1914,closed_positions
2023-06-14,6758.4219,701.6569,-7116.5345,closed_positions
2023-06-18,6881.1869,122.765,-6993.7695,closed_positions
2023-06-25,11159.8595,4278.6726,-2715.0969,closed_positions
2023-06-26,4529.075,-6630.7845,-9345.8814,closed_positions
2023-06-27,1656.1016,-2872.9734,-12218.8548,closed_positions
2023-06-30,1376.971,-279.1306,-12497.9854,closed_positions
2023-07-01,1480.8811,103.9101,-12394.0753,closed_positions
2023-07-04,4330.8864,2850.0053,-9544.07,closed_positions
2023-07-06,4363.8864,33.0,-9511.07,closed_positions
2023-07-08,4385.2559,21.3695,-9489.7005,closed_positions
2023-07-11,4386.4159,1.16,-9488.5405,closed_positions
2023-07-12,4487.4659,101.05,-9387.4905,closed_positions
2023-07-13,4299.4659,-188.0,-9575.4905,closed_positions
2023-07-14,4712.2404,412.7745,-9162.716,closed_positions
2023-07-15,4876.3902,164.1498,-8998.5662,closed_positions
2023-07-17,4615.8818,-260.5084,-9259.0746,closed_positions
2023-07-18,5270.7974,654.9156,-8604.159,closed_positions
2023-07-21,5168.2347,-102.5627,-8706.7217,closed_positions
2023-07-25,2450.0598,-2718.1749,-11424.8966,closed_positions
2023-07-27,2464.6488,14.589,-11410.3076,closed_positions
