date,equity,daily_pnl,drawdown,source
2025-12-02,465771.451,85729.7565,-60919.0234,closed_positions
2025-12-03,455868.1567,-9903.2943,-70822.3177,closed_positions
2025-12-04,492100.359,36232.2023,-34590.1154,closed_positions
2025-12-05,564353.469,72253.11,0.0,closed_positions
2025-12-06,554657.8566,-9695.6124,-9695.6124,closed_positions
2025-12-07,538566.6278,-16091.2288,-25786.8412,closed_positions
2025-12-08,534227.4096,-4339.2182,-30126.0594,closed_positions
2025-12-09,430659.3505,-103568.0591,-133694.1185,closed_positions
2025-12-10,418317.0844,-12342.2661,-146036.3846,closed_positions
2025-12-11,438142.4692,19825.3848,-126210.9998,closed_positions
2025-12-12,397984.4927,-40157.9765,-166368.9763,closed_positions
2025-12-13,391317.7972,-6666.6955,-173035.6718,closed_positions
2025-12-14,495087.021,103769.2238,-69266.448,closed_positions
2025-12-15,442368.1814,-52718.8396,-121985.2876,closed_positions
2025-12-16,399353.3317,-43014.8497,-165000.1373,closed_positions
2025-12-17,378809.5362,-20543.7955,-185543.9328,closed_positions
2025-12-18,346800.8009,-32008.7353,-217552.6681,closed_positions
2025-12-19,334081.0644,-12719.7365,-230272.4046,closed_positions
2025-12-20,327840.2435,-6240.8209,-236513.2255,closed_positions
2025-12-21,389064.383,61224.1395,-175289.086,closed_positions
2025-12-22,359562.5908,-29501.7922,-204790.8782,closed_positions
2025-12-23,309630.7217,-49931.8691,-254722.7473,closed_positions
2025-12-24,228190.5247,-81440.197,-336162.9443,closed_positions
2025-12-25,251838.0114,23647.4867,-312515.4576,closed_positions
2025-12-26,325168.4313,73330.4199,-239185.0377,closed_positions
2025-12-27,441217.0304,116048.5991,-123136.4386,closed_positions
2025-12-28,511816.3602,70599.3298,-52537.1088,closed_positions
2025-12-29,617270.3158,105453.9556,0.0,closed_positions
2025-12-30,720621.9904,103351.6746,0.0,closed_positions
2025-12-31,648560.0249,-72061.9655,-72061.9655,closed_positions
2026-01-01,699659.4686,51099.4437,-20962.5218,closed_positions
2026-01-02,748053.1338,48393.6652,0.0,closed_positions
2026-01-03,775166.8926,27113.7588,0.0,closed_positions
2026-01-04,751315.2321,-23851.6605,-23851.6605,closed_positions
2026-01-05,749418.8437,-1896.3884,-25748.0489,closed_positions
2026-01-06,694752.3008,-54666.5429,-80414.5918,closed_positions
2026-01-07,657776.9966,-36975.3042,-117389.896,closed_positions
2026-01-08,705685.3593,47908.3627,-69481.5333,closed_positions
