date,equity,daily_pnl,drawdown,source
2022-01-19,1186.9687,1186.9687,0.0,cashflow_activity
2022-01-23,14751.0345,13564.0658,0.0,cashflow_activity
2022-01-24,55127.6249,40376.5904,0.0,cashflow_activity
2022-01-30,58322.6035,3194.9787,0.0,cashflow_activity
2022-01-31,62210.6035,3888.0,0.0,cashflow_activity
2022-02-02,76260.8642,14050.2607,0.0,cashflow_activity
2022-02-06,78482.8642,2222.0,0.0,cashflow_activity
2022-02-07,90273.8689,11791.0047,0.0,cashflow_activity
2022-02-10,108114.5905,17840.7216,0.0,cashflow_activity
2022-02-12,111558.8546,3444.2641,0.0,cashflow_activity
2022-02-16,118299.8043,6740.9497,0.0,cashflow_activity
2022-02-18,123854.8043,5555.0,0.0,cashflow_activity
2022-02-19,127182.3848,3327.5805,0.0,cashflow_activity
2022-02-20,137237.3848,10055.0,0.0,cashflow_activity
2022-02-21,164027.1595,26789.7747,0.0,cashflow_activity
2022-02-23,170360.1595,6333.0,0.0,cashflow_activity
2022-02-24,201750.8071,31390.6476,0.0,cashflow_activity
2022-02-25,253271.254,51520.4469,0.0,cashflow_activity
2022-02-26,259518.4232,6247.1692,0.0,cashflow_activity
2022-02-27,264172.0604,4653.6371,0.0,cashflow_activity
2022-02-28,270658.5795,6486.5191,0.0,cashflow_activity
2022-03-01,287566.7159,16908.1364,0.0,cashflow_activity
2022-03-02,338100.7383,50534.0224,0.0,cashflow_activity
2022-03-03,382387.667,44286.9287,0.0,cashflow_activity
2022-03-04,430960.4692,48572.8022,0.0,cashflow_activity
2022-03-05,466913.8025,35953.3332,0.0,cashflow_activity
2022-03-06,474777.1535,7863.351,0.0,cashflow_activity
2022-03-07,529918.0701,55140.9166,0.0,cashflow_activity
2022-03-08,582547.0491,52628.979,0.0,cashflow_activity
2022-03-09,634112.6527,51565.6036,0.0,cashflow_activity
2022-03-10,675136.6768,41024.0241,0.0,cashflow_activity
2022-03-11,727904.8783,52768.2015,0.0,cashflow_activity
2022-03-12,747164.3223,19259.444,0.0,cashflow_activity
2022-03-13,752116.7324,4952.4101,0.0,cashflow_activity
2022-03-14,761124.4197,9007.6873,0.0,cashflow_activity
2022-03-15,783203.8326,22079.4128,0.0,cashflow_activity
2022-03-16,881540.7377,98336.9051,0.0,cashflow_activity
2022-03-17,923928.9649,42388.2272,0.0,cashflow_activity
2022-03-18,1023922.6151,99993.6502,0.0,cashflow_activity
2022-03-19,1069361.2369,45438.6218,0.0,cashflow_activity
